TP_TCP_DOWN TP_TCP_UP RTT LOSS_DOWN LOSS_UP JITTER_DOWN JITTER_UP
2815004.752942 15962981.450988 0.082801 4 0 0.000991 0.018527
7615177.212686 23738468.639907 0.057798 0 0 0.001309 0.005331
20847439.160079 8288860.657298 0.045299 0 0 0.001377 0.012906
21024447.546686 1027329.855788 0.060379 0 0 0.002197 0.008775
20053162.217887 16470625.686346 0.150297 0 0 0.00166 0.00616
40936433.918232 10670374.533007 0.052069 0 0 0.001559 0.005747
5343900.739978 15453616.616939 0.077485 0 0 0.001486 0.012171
14813249.923437 7329333.686394 0.048041 0 0 0.005672 0.01646
3678987.679883 9375622.774985 0.084159 0 0 0.003546 0.004563
3363731.008467 7138847.432584 0.083467 0 0 0.003546 0.006692
7959023.128735 11463042.471328 0.077824 0 0 0.000894 0.018356
35859684.439512 2374179.062412 0.063264 0 0 0.000819 0.00443
3552711.888864 12583152.656291 0.060098 0 0 0.002431 0.005613
8166751.72081 8945778.494733 0.081705 0 0 0.000432 0.032035
39302515.257874 6868994.170961 0.047384 0 0 0.002137 0.010849
5398327.101369 79131.932989 0.051018 0 0 0.001906 0.007308
29018743.562199 14532946.20592 0.047428 0 0 0.001822 0.00371
28541806.930217 6282993.769082 0.053033 0 0 0.001303 0.004709
29678642.694735 1416053.860948 0.187468 0 0 0.021957 0.008345
16457851.50301 22018425.623736 0.188112 0 2 0.006269 0.008324
2700658.316547 6168348.590936 0.077963 0 0 0.002864 0.005921
15087517.558762 10418669.454218 0.072527 0 0 0.000427 0.012656
777051.259537 3391169.348659 0.06457 0 8 0.001997 0.020108
15308809.488318 859501.549578 0.062039 0 0 0.003589 0.007289
32141562.685108 7683880.521708 0.049775 0 0 0.001921 0.015824
25428020.258413 18812551.530742 0.052665 0 0 0.007434 0.008562
17814200.594525 31278965.295438 0.041516 0 0 0.002693 0.005132
37577909.604972 9215294.777055 0.06955 0 0 0.001107 0.030053
8670050.723519 4083673.611369 0.07615 0 0 0.003106 0.006658
21934675.727313 8190459.271995 0.081117 0 0 0.004036 0.044404
27450240.514242 8495120.832525 0.076585 0 0 0.000782 0.016069
6369456.013684 2920805.448054 0.062962 0 0 0.00344 0.006141
15781223.567032 2571700.785652 0.059879 0 0 0.005626 0.006497
32166207.84956 21951129.30923 0.039972 0 0 0.002643 0.004322
5331919.136918 114221.975163 0.072756 0 0 0.004423 0.010681
16991199.66281 2430972.497803 0.047261 0 0 0.003395 0.005427
17181554.527509 912707.196382 0.06013 0 0 0.001226 0.005325
15012432.304453 10059243.729636 0.077661 0 0 0.00077 0.066339
51396920.305342 27504383.758236 0.067752 0 0 0.006909 0.007143
23933006.864799 737884.9498 0.062228 0 0 0.001636 0.013335
18634254.477057 6589005.744615 0.042797 0 0 0.00132 0.003969
17492357.180469 8138205.839366 0.074706 0 2 0.001347 0.010677
21853800.952407 15840474.566972 0.037307 0 0 0.000946 0.004078
24970876.794957 1846661.685612 0.06066 0 0 0.00072 0.005328
46039130.296287 8382772.220747 0.052077 0 2 0.003768 0.010605
28527507.920572 8444146.209338 0.081071 0 0 0.000427 0.016678
19101427.473926 556586.494364 0.058343 0 0 0.001258 0.004582
19380944.625407 7160317.332814 0.161836 0 0 0.001998 0.008781
3177003.14141 2951318.381608 0.04839 0 0 0.002283 0.007072
7511979.474556 2048598.307045 0.084458 2 0 0.004667 0.005161
5627059.263024 4799979.935584 0.082074 0 0 0.003535 0.011667
22941513.277034 2200940.318305 0.059216 0 0 0.001036 0.003226
6813793.247615 14080154.30592 0.067202 0 0 0.000838 0.017347
22024431.19096 2414188.533527 0.060619 0 0 0.001395 0.00387
3573483.044022 16942581.683742 0.042918 0 0 0.002491 0.005232
12420083.622821 10647148.568776 0.052773 0 0 0.004492 0.007004
4376414.81022 1823380.776527 0.083904 0 0 0.004024 0.015606
2656558.602265 2197114.901714 0.083436 0 0 0.006055 0.007955
8329528.676434 9361629.613679 0.07193 2 0 0.000921 0.042187
40760673.095471 23277675.924359 0.058129 0 0 0.001193 0.005666
15919338.748602 8927901.845163 0.050238 0 0 0.00215 0.006968
9624086.506274 10694062.581965 0.08655 0 0 0.000569 0.034384
3004434.91076 354482.115946 0.07772 0 0 0.003132 0.006116
20687589.52354 27244645.489654 0.037939 0 0 0.001447 0.005021
7581001.144592 10595433.154553 0.080599 0 0 0.000565 0.019781
31349940.136002 10301993.018271 0.05215 0 0 0.000568 0.004208
8887938.571208 8823115.657424 0.080843 0 0 0.000968 0.04453
3781042.716662 407607.754089 0.081902 0 0 0.00195 0.005975
15216940.116229 10644976.322429 0.18881 0 2 0.001788 0.008371
3721509.835994 389503.751244 0.09241 0 0 0.009024 0.012414
6726837.842779 378439.589062 0.063771 0 0 0.004284 0.004761
2158954.752998 368395.42876 0.061822 0 0 0.003759 0.006202
28760058.431075 12011666.611126 0.060261 0 0 0.000463 0.009731
1139615.809053 103594.359396 0.106085 0 0 0.005063 0.025553
3275073.444617 14708922.068492 0.039684 0 0 0.001691 0.004444
7482152.829639 4840064.14541 0.072818 0 0 0.002264 0.004468
14390112.150315 3298707.679744 0.042887 0 0 0.001295 0.005918
22034567.216879 15966560.930571 0.179132 0 0 0.006608 0.009807
10198404.571504 15938351.141949 0.08181 0 0 0.00087 0.04238
8064199.924909 5715525.40075 0.078909 0 0 0.001907 0.004321
11202023.553545 5320334.423928 0.101012 0 0 0.001168 0.099148
8485590.439678 11553147.966785 0.070425 0 0 0.001222 0.005811
4624708.646867 2153550.485438 0.081583 0 0 0.005119 0.011065
5637823.152756 2508137.003566 0.079688 0 0 0.004054 0.00951
75874505.030893 9070121.494189 0.067785 0 0 0.005734 0.011074
17586577.157383 13368357.155531 0.07013 0 0 0.001035 0.005828
17237574.701025 12632644.646203 0.083766 0 0 0.000444 0.024441
40660157.573004 11779890.063582 0.042515 0 0 0.001584 0.005922
7537940.518357 145244.49135 0.082155 0 0 0.001535 0.009754
10099840.150542 12558923.721812 0.082776 0 0 0.000934 0.050372
21818181.692723 5758766.603606 0.054161 0 0 0.001112 0.005511
77973290.59228 38235983.725372 0.052869 0 0 0.001885 0.009674
16961012.284279 25430601.128784 0.04051 0 0 0.001597 0.003984
11071656.006466 7338619.016604 0.076518 0 0 0.000446 0.046391
41373388.668415 17368630.333704 0.053589 0 0 0.000745 0.006704
7584264.762032 11163445.97927 0.086724 0 0 0.000396 0.037907
2160479.402921 4176208.301553 0.074533 0 0 0.000952 0.014432
6189265.946468 5242188.093974 0.075015 0 0 0.004862 0.009296
44072532.237239 17785707.28851 0.050637 0 0 0.001063 0.0047
5616204.860237 12471704.8181 0.068615 2 0 0.000851 0.027124
39124280.268893 25148555.033275 0.039022 0 0 0.00116 0.003365
42159341.690411 17206991.311896 0.055156 0 0 0.000907 0.006111
3624448.501416 14396673.506291 0.07819 2 0 0.001456 0.021324
32368180.028855 15366198.646208 0.043613 0 0 0.001512 0.00596
46564156.981582 17407282.614423 0.054191 0 0 0.001634 0.005875
44105262.862856 17345822.001599 0.05235 0 0 0.000758 0.004153
1473263.645942 10720792.562965 0.072335 4 0 0.000367 0.026372
78581974.778019 8137093.105796 0.084187 0 0 0.005066 0.012703
41707331.195305 4378798.83871 0.051064 0 0 0.000749 0.005862
29750175.315961 9516913.643882 0.058404 0 0 0.000648 0.012746
12945181.760171 20574926.329278 0.06926 2 0 0.002165 0.00622
155788.786866 7638113.108687 0.222924 0 0 0.00192 0.040998
9534706.542808 13558517.333508 0.051062 0 0 0.002062 0.000753
6803874.495151 39442466.934639 0.177328 0 0 0.285998 0.021614
36632650.919789 26927523.410577 0.053944 0 0 0.011303 0.00337
18267872.872627 14426275.625787 0.165701 0 0 0.1158 0.00539
9971187.394825 8020106.293247 0.06308 0 0 0.000978 0.010211
13048843.380604 38501183.967418 0.061317 0 0 0.000484 0.000591
10393631.815261 38975015.993481 0.067256 0 0 0.00072 0.003721
3479619.101709 10622042.742094 0.214988 0 0 0.040081 0.010507
48065608.456885 30995918.857244 0.05541 0 0 0.01228 0.001804
18965424.642174 14324036.673057 0.15834 0 0 0.14095 0.005405
26549277.325673 6335580.790507 0.056945 0 0 0.002743 0.018256
10566001.197635 13958359.719694 0.091091 0 0 0.001017 0.001622
6403757.64769 12574270.179508 0.063676 0 0 0.000509 0.00971
34859656.885074 4762347.979133 0.063226 0 0 0.003889 0.006762
21941587.493442 9959066.819798 0.178695 0 0 0.117329 0.015202
15354063.263227 36142051.958329 0.054502 0 0 0.001423 0.001537
32408952.946472 23159696.342571 0.081206 0 0 0.000441 0.001526
3375958.900562 3802221.474741 0.072967 0 0 0.000936 0.003646
3447858.80568 10016405.486664 0.27757 0 0 0.039435 0.02967
68232449.163017 33210363.240897 0.037575 0 0 0.00047 0.002645
13754499.245786 13792722.112272 0.171126 0 0 0.118849 0.005898
47735685.101743 10462264.340406 0.120653 0 0 0.002148 0.000765
7270531.768439 17621563.406879 0.0599 0 0 0.000974 0.008062
55911653.985132 16027662.71794 0.052061 0 0 0.001891 0.008564
4051919.301666 1464029.233266 0.324285 0 0 0.133908 0.143451
29689303.579097 15985957.0084 0.050478 0 0 0.001217 0.001116
12415663.926063 4657930.964837 0.105037 0 0 0.000851 0.007212
20162364.033832 8143096.678687 0.258058 0 0 0.159316 0.011082
42581905.817368 23064533.764553 0.053803 0 0 0.005297 0.005897
3858299.793922 977051.462134 0.110182 0 0 0.003561 0.003044
2716082.343379 7471965.645255 0.162974 0 0 0.041197 0.01286
6805231.462898 10328616.023997 0.066146 2 0 0.001414 0.003426
9705737.293375 12666345.187056 0.14408 0 0 0.131869 0.00087
10081863.581602 1729943.420659 0.092384 0 0 0.016388 0.001188
11411114.930867 10047322.887201 0.072517 0 0 0.000591 0.000999
7027022.171986 10008563.15592 0.072438 0 0 0.000863 0.007206
47904172.729737 19936322.621253 0.046297 0 0 0.00166 0.005056
3153126.922024 180124.717976 0.186668 0 0 0.041314 0.026637
49489972.308938 16988065.591653 0.083689 0 0 0.001993 0.009807
22048117.859719 16445189.70797 0.066915 0 0 0.001241 0.00568
21268603.223153 11189070.117321 0.073144 0 0 0.000307 0.000259
7376386.69533 18614012.346835 0.260783 0 0 0.040443 0.011076
23616927.649402 10137988.276306 0.168207 0 0 0.160038 0.011212
22369856.792118 39461404.156956 0.039202 0 0 0.001086 0.006878
4410138.492468 5926473.62457 0.173326 0 0 0.163266 0.041199
12342501.032165 5137946.55969 0.10931 0 0 0.072375 0.010901
32748962.149811 31984396.459844 0.067111 0 0 0.031935 0.003048
13012640.43935 10056909.748224 0.090278 0 0 0.001369 0.006914
29135349.341696 11679636.720013 0.055598 0 0 0.001038 0.008205
4138322.233063 493617.769477 0.229502 0 0 0.040445 0.021268
23051139.822782 24978509.942188 0.082694 0 0 0.001178 0.000388
32548988.414646 15980672.376503 0.053881 0 0 0.000535 0.005075
2856693.365562 23102827.211687 0.107664 0 0 0.000631 0.000519
9386704.855855 14803193.899137 0.074625 0 0 0.001148 0.004808
26298866.332427 35615038.771663 0.051775 0 0 0.000615 0.010599
19910343.808004 13346337.834543 0.080376 0 0 0.035571 0.00592
7782448.514142 14202438.722956 0.065774 0 0 0.001026 0.013595
1766384.832711 8872986.056716 0.292594 0 0 0.039435 0.011634
8188976.426867 14970457.894238 0.141348 0 0 0.050724 0.00624
39316246.522457 29761354.80751 0.049255 0 0 0.001435 0.005994
11058862.662006 5706357.643624 0.106753 0 0 0.064588 0.005825
959857.625905 1068809.914838 0.066483 0 0 0.001904 0.026699
2964564.181653 28509453.3894 0.057533 0 0 0.001538 0.001458
1896773.816861 10129907.072971 0.193563 2 0 0.007067 0.02808
16024537.400734 5630059.33298 0.145022 0 0 0.097911 0.006233
27043564.185352 16718545.737674 0.095082 0 0 0.000324 0.005281
18475332.747943 22004989.462048 0.081724 0 0 0.00083 0.007993
6812152.601981 17059494.949059 0.073251 0 0 0.00073 0.006509
1412110.209917 6174582.570257 0.071106 0 0 0.019075 0.035843
18320092.83761 13204883.04906 0.072536 0 0 0.000515 0.049002
631857.875778 440826.545741 0.068905 2 0 0.014296 0.027329
5351471.139061 19761742.443781 0.169955 0 0 0.112156 0.020653
17308814.480778 13945769.59295 0.158068 0 0 0.10104 0.03591
1601185.042854 7219748.077026 0.182024 0 0 0.15944 0.020604
44143336.741385 24708153.325985 0.068015 0 0 0.000951 0.005361
13501591.149197 5947111.237175 0.183531 0 0 0.132298 0.005346
4113800.067727 1501969.830503 0.105388 0 0 0.020743 0.001012
25052111.908116 20919254.964319 0.08934 0 0 0.000456 0.00463
10426395.058579 23723284.712745 0.059251 0 0 0.000876 0.001452
7341539.444034 37204643.597194 0.070615 0 0 0.000694 0.006248
25026610.659331 15731423.288048 0.079429 0 0 0.000916 0.000648
3095985.376827 14929296.357487 0.106694 0 0 0.000683 0.009271
41084831.049206 38025944.647704 0.053644 0 0 0.000647 0.005066
6514049.771247 14480879.208212 0.073704 2 0 0.001527 0.007704
17046326.995625 13297286.7285 0.15994 0 0 0.148205 0.011225
40791469.601375 5443624.0898 0.05079 0 0 0.001235 0.004495
15630954.473721 17344465.714255 0.212081 0 0 0.129982 0.012339
14078867.040695 14992731.151361 0.076685 0 0 0.00053 0.019374
30530628.554828 23072262.861953 0.107873 0 0 0.001424 0.095857
1590174.494449 9530966.961774 0.225007 0 0 0.040505 0.010754
10175784.7959 5810052.891227 0.173363 0 0 0.160647 0.001451
3234743.850663 9563811.859021 0.134037 0 0 0.1005 0.005331
14272841.278084 16411263.231203 0.038655 0 0 0.003893 0.004701
17532846.874974 6074228.439385 0.088765 0 0 0.004507 0.000878
31324994.730925 26823196.418603 0.08307 0 0 0.001297 0.000582
17401849.003091 4059110.201414 0.076874 0 2 0.003631 0.010893
13620407.141907 15812253.082408 0.061769 0 0 0.000635 0.001425
14550473.418545 20854245.335594 0.194575 0 0 0.006634 0.011402
2215936.183533 18702857.896774 0.106691 0 0 7.70E-05 0.000279
9920406.307697 3980767.0955 0.242839 0 0 0.158861 0.010342
4802634.812216 4156860.972063 0.093547 0 0 0.001077 0.001841
26459697.018775 18096389.674356 0.23984 0 0 0.16757 0.005525
5366455.65353 13879003.819869 0.232003 0 0 0.044889 0.011702
14957758.122851 24626928.240882 0.061295 0 0 0.017121 0.004893
14656960.935092 3960989.618234 0.091429 0 0 0.000308 0.000622
15774103.07345 21502113.189845 0.070091 0 0 0.001218 0.000615
20193465.805595 3417967.698303 0.107042 0 0 0.024331 0.052154
12555043.260758 16735790.991843 0.074583 0 0 0.00084 0.023962
8641799.203044 6999825.759407 0.122189 0 0 0.098271 0.004875
27152349.299893 23699900.894921 0.052145 0 0 0.000229 0.00133
13115102.361481 19993702.081398 0.086836 0 0 0.05438 0.014834
2606592.133358 7958253.290314 0.082245 0 0 0.001094 0.004674
8997233.136844 13502643.391819 0.083908 0 0 0.035832 0.006627
1359354.348203 6075442.882254 0.208744 0 0 0.036244 0.021242
5704170.848518 32362795.547451 0.071175 0 0 0.000967 0.004024
2430359.561179 2351759.577735 0.150565 0 0 0.064785 0.025036
23503389.797666 5080687.511769 0.063338 0 0 0.003418 0.011836
11880107.673001 3388103.702683 0.174633 0 0 0.040899 0.005853
13074717.723726 6369488.799771 0.062076 0 0 0.003766 0.009322
54622624.017983 34512326.100225 0.064584 0 0 0.002497 0.006414
25004855.322133 19379026.653921 0.071818 0 0 0.019697 0.001089
9574537.727828 13911140.881407 0.075099 0 0 0.000744 0.005484
6631652.531855 2888103.349831 0.061669 0 0 0.003979 0.008282
11879964.880427 24155142.665349 0.060162 0 0 0.001079 0.005291
13004449.26404 2345093.288964 0.067506 0 0 0.001018 0.014295
1926583.630554 2094644.176279 0.107614 0 0 0.000394 0.005632
17634672.603251 3812449.598938 0.195975 0 0 0.002075 0.025187
11015597.758896 11082358.769147 0.160576 0 0 0.115861 0.007365
21901112.964477 19604509.591665 0.194855 0 0 0.160747 0.006322
5556789.490009 5808172.467956 0.068537 0 0 0.004927 0.000584
5090240.004174 7234162.813839 0.325169 0 0 0.049155 0.010069
18362702.064051 8559297.0051 0.191857 0 0 0.133372 0.001793
11204067.657954 11967640.856874 0.103465 0 0 0.00566 0.000716
34208722.234235 17484576.223834 0.086517 0 0 0.003009 0.00467
11596124.949777 13084141.993725 0.071903 0 0 0.000686 0.005683
11586843.859989 26529070.680253 0.140347 0 0 0.136719 0.001457
8789842.889814 1118366.387747 0.168004 0 0 0.103389 0.01069
7174915.655443 229961.290639 0.079331 0 0 0.002552 0.008304
3462900.897297 144329.587489 0.08948 0 0 0.000721 0.00822
11622524.435432 12214807.216832 0.11398 0 0 0.072434 0.012079
29484230.913556 11353159.448453 0.066249 0 0 0.001542 0.006927
13107558.320218 7156097.066976 0.09493 0 0 0.000607 0.001355
17057758.326871 5373307.593269 0.084726 0 0 0.044254 0.016098
17869019.149449 11773031.472403 0.063395 0 0 0.002493 0.004028
10549636.295205 7392782.888346 0.164285 0 0 0.152246 0.00059
14426803.062319 13994650.408447 0.060441 0 0 0.004901 0.009974
21438651.65449 27300138.910716 0.05507 0 0 0.004914 0.00632
20708306.55865 27455941.856116 0.081237 0 0 0.001309 0.004555
31942344.312242 18531321.832933 0.067619 0 0 0.020151 0.00171
5011822.414974 111096.735328 0.171461 0 0 0.040566 0.007557
3391286.809666 595831.629249 0.093354 0 0 0.001228 0.001862
7934932.876767 18766516.714682 0.215858 0 0 0.145112 0.012116
12216966.926727 13367540.409957 0.057338 0 0 0.008389 0.002234
12031513.06741 9499331.636635 0.071889 0 0 0.001077 0.005242
21596807.122164 18022956.924375 0.135208 0 0 0.096481 0.016049
6282037.532065 8055319.564199 0.071642 0 0 0.004475 0.02116
30578946.073839 10092356.390633 0.071751 0 0 0.00156 0.020019
16397151.145351 17137068.245181 0.129852 0 0 0.069408 0.015705
33571467.824832 32001968.42226 0.05738 0 0 0.002124 0.005428
6210010.813839 10015487.902631 0.099101 0 0 0.001819 0.000986
12228152.535689 10273295.811773 0.234851 0 0 0.159922 0.005879
18193676.155404 22248816.204696 0.084585 0 0 0.040994 0.008378
20427220.226993 17371288.74221 0.06042 0 0 0.00413 0.00062
21483891.380735 8868213.234908 0.072843 0 0 0.000732 0.004899
49733825.626138 34804261.059184 0.053648 0 0 0.001791 0.006618
13803274.501814 9430838.456543 0.188843 0 0 0.164261 0.02357
30987774.151967 9691731.292672 0.068528 0 0 0.003533 0.029452
24297985.337836 10184703.632326 0.06497 0 0 0.000774 0.007171
2368875.685031 9381183.286204 0.076344 0 0 0.009972 0.00151
41331494.388675 22635622.115508 0.24356 0 0 0.138801 0.011224
14206041.881592 7018016.569239 0.262887 0 0 0.040816 0.012569
37550037.402702 37554567.46999 0.07561 0 0 0.000114 0.001482
42037493.419803 31443562.184606 0.052016 0 0 0.001894 0.003458
9798049.725272 3049430.603425 0.190786 0 0 0.139208 0.011799
29068109.554382 25748243.355392 0.150574 0 0 0.189528 0.001673
35667759.246602 19970727.771165 0.083422 0 0 0.018818 0.000665
19183395.464568 21305639.735327 0.052981 0 0 0.00055 0.002389
1465566.710053 8649009.275282 0.07806 0 0 0.007058 0.025955
14867288.808227 2680616.413185 0.062473 0 0 0.004306 0.024663
24716102.128454 11271213.548111 0.171232 0 0 0.270445 0.004254
23469995.229354 14024948.049196 0.210725 0 0 0.155526 0.011617
5075577.298509 5264217.683534 0.097685 0 0 0.003418 0.005443
6408022.387355 5345070.380219 0.181629 0 0 0.119212 0.00289
15738254.888424 37736288.419883 0.074297 0 0 0.000918 0.005873
14345944.023969 13332949.913723 0.083012 0 0 0.003777 0.002049
20605405.726343 18503222.738847 0.051774 0 0 0.000403 0.005509
30954016.80257 38522708.07968 0.053439 0 0 0.001365 0.00517
34468447.958727 17597102.626811 0.155935 0 0 0.105955 0.005797
18402287.957302 22736627.934572 0.072471 0 0 0.000551 0.005748
41130659.411113 8236518.810241 0.056496 0 0 0.000787 0.004451
13893303.73985 15708135.376791 0.248727 0 0 0.303591 0.016903
21505099.476181 10131957.471093 0.064292 0 0 0.000896 0.007565
9398377.67031 13885495.967207 0.08503 0 0 0.023636 0.001108
12470367.154671 12681964.498064 0.100121 0 0 0.000737 0.005342
10920193.843113 17386175.99088 0.171396 0 0 0.094062 0.020709
11952414.01913 3257126.198179 0.126723 0 0 0.040134 0.018976
5510243.656345 835389.081674 0.099569 0 0 0.010132 0.008145
40345240.592966 37134323.660507 0.048185 0 0 0.000841 0.000551
30253269.131793 24251371.936506 0.071121 0 0 0.000286 0.006382
